"ADDRESS","AVAILABILITY_STATUS","AVAILABLE_AT","BATHS","BEDS","BUILDING_TYPE","CITY","CLUBHOUSE","COMPANY","DATE_POSTED","DESCRIPTION","DOORMAN","FURNISHED","GARAGE","GARAGE_COUNT","GRANITE","GYM","ID","LATITUDE","LAUNDRY","LONGITUDE","NEIGHBORHOOD","POOL","RENT_PRICE","SCRAPED_TIMESTAMP","SQFT","STAINLESS","STATE","YEAR_BUILT","ZIP"
"85 Seaport Blvd , Boston, MA 02210-2041","available","2025-01-20 03:15:07.312",1,1,"apartment building","Boston","N","Greystar","2025-01-20 00:00:00.000","Watermark Seaport is a collection of luxury rental high-rise apartments and modern lofts. Located at the heart of Boston's Seaport Square, Watermark Seaport sits at the nexus of the bustling Financial District, burgeoning Seaport and historic Fort Point. Residences range from studios to three bedrooms and are complemented by an unparalleled amenity package. Watermark Seaport offers a 24-hour concierge and the largest collection of amenities in the Fort Point/Seaport area, with more than 15,000 square feet of indoor and outdoor space exclusively for residents. Features/amenities: LEED Gold Certified, Bike Storage & Repair Station, 18th floor Sky Deck, Coffee bar, 24-hour concierge, Bicycle storage room, Fitness on Demand, Wellness studio for yoga, State of the art fitness center, Private storage units, Garage parking, Views of skyline & Boston harbor*, Washer & dryer, Nest thermostats, Granite countertops, Stainless steel appliances, Hardwood floors, Oversized windows, Air Conditioning, Fitness Center, Covered Parking or Garages, Pet Friendly, Spacious Closets, Washer/Dryer Available","Y","N","Y","","Y","Y",514322571,42.351736,"Y",-71.046174,"South Boston","N",3950,"2025-01-20 03:15:07.694",553,"Y","MA","",""
"965-983 Fellsway","available","2025-01-13 00:00:00.0",1,1,"apartment building","Medford","N"," Company","2025-01-13 00:00:00.000","On-Site Maintenance
Off Street Parking","N","N","N","","N","N",514399323,42.4152,"N",-71.0836,"","N",2295,"2025-01-20 09:15:47.629","","N","MA","1965",2155
"350 Beal Street","available","2025-01-13 00:00:00.0",1,1,"apartment building","Hingham","Y","rentcafe","2025-01-13 00:00:00.000","Refrigerator
Fireplace
High Ceilings
Extra Storage
Washer/Dryer
Patio/Balcony
Large Closets
Gas Range
Efficient Appliances
Dishwasher
Electronic Thermostat
Air Conditioner
Kitchen island with breakfast bar *
Disposal
Dual sink vanity in bathroom *
Caesarstone Quartz Countertops
Microwave
Hardwood-Style Floors
Artisan Tile Backsplash in Kitchen
European-Style Cabinets
Sundeck
Media Room
Package Receiving
Short Term Lease
Recycling
On-Site Maintenance
Bike Racks
Fitness Center
Clubhouse
Pool
Elevator
Courtyard
Free Weights
BBQ/Picnic Area
Resort Style Pool
Community Garden
Sky lounge with bar, fireplace, outdoor terrace
Co-Working Lounge & Private Conference Room
Yoga Studio
Garage
Fitness Center
Pet Grooming Stations
Boardwalk and Path to Bare Cove Park
Clubroom with billiards, wet bar, tv and library","N","N","Y","","Y","Y",514399167,42.2446,"Y",-70.925,"","Y",2632,"2025-01-20 09:15:35.624",750,"N","MA","2020",2043
"50 Station Landing","available","2025-01-13 00:00:00.0",2,3,"apartment building","Medford","N","National Development Company","2025-01-13 00:00:00.000","In-suite Full Sized Washer/Dryer
Individually Controlled Energy Efficient Heating/Cooling Systems
Oversized Bathroms with Ceramic Tile Flooring
*Granite Countertops
*Cherywood Cabinetry
Stainless Steel Appliances
*Vinyl Plank Flooring
*Walk-in Closets
Premium Retail Shopping and Restaurants just Steps Away
Directly Adjacent to the Wellington MBTA Stop on the Orange Line
Underground Garage Parking
Indoor Bicycle Storage
Full-scale Fitness Facilities and Yoga Studio
Outdoor Communal Spaces
Package Concierge System for 24 Hr. Package Retrieval
Resident Lounges with Built-in Starbucks Machines, Communal Work Table, Media Area, Bar/Host Kitchen, and Enclosed Glass Work Cubes
Zip Cars on Premises
On-site Management and 24 Hr. Maintenance
Smoke Free Environment!","Y","N","Y","","Y","Y",514399270,42.4039,"Y",-71.0804,"","N",4259,"2025-01-20 09:15:46.608",1340,"Y","MA","2008",2155
"165 Main Street","coming soon","2025-02-25 00:00:00.0",2,2,"apartment building","Cambridge","N"," Company","2025-01-13 00:00:00.000","Stacked washer & dryer
Views of the Charles River, Kendall Square, Back Bay, Downtown and Broad Canal*
Private balconies* and terraces*
Stainless steel appliances
Engineered wood floors*
10-foot ceilings*
Elfa® modular closet system
Air Conditioner
Cable Ready
Kitchen island and peninsulas*
Waterfall island counter*
Tile backsplash
Engineered quartz countertops
Circadian lighting adjusts to time of day*
Moen® Align series faucets and accessories
Downtown Skyline View
Skyline Downtown View
Premier Charles River
Charles River View
Partial Charles River View
Limited Charles River View
West Kendall View
Corner Unit
Outdoor Terrace
High Ceilings
Balcony
ADA - Hearing Impaired
5th Floor
6th Floor
7th Floor
8th Floor
9th Floor
10th Floor
11th Floor
12th Floor
13th Floor
14th Floor
15th Floor
16th Floor
17th Floor
18th Floor
19th Floor
20th Floor
21st Floor
22nd Floor
23rd Floor
24th Floor
ADA
Steps from Kendall/MIT MBTA Red Line Station
Outdoor terrace with turf for exercise and activity
24-hour emergency maintenance
On-Site Management
GigXero™ internet with 10 gigabit speed capacity in common spaces
Covered parking spaces available
Living room with fireplace and televison
Fit65: state-of-the-art fitness center
Outdoor entertainment kitchen
Secure bicycle spaces
2 dedicated conference rooms for resident use
Package acceptance
Indoor entertainment kitchen with seating
Pet friendly
Landscaped outdoor terrace with water feature on 4th floor
Sun room with shuffleboard table
EV charging stations","N","N","N","","Y","Y",514398881,42.3624,"Y",-71.0827,"East Cambridge","N",6912,"2025-01-20 09:15:09.342",1091,"Y","MA","2022",2142
"85 University Avenue","coming soon","2025-02-01 00:00:00.0",2,2,"apartment building","Westwood","Y","Gables Residential Company","2025-01-13 00:00:00.000","Wood Plank or LVP Flooring
Stainless Steel Appliances
Granite Countertops
Designer Pendant Lighting
Spa-Inspired Bathrooms
Full-Size Washer and Dryer
Large Walk-In Closets
10ft Ceilings
Built-In Desks*
Swimming Pool
Granite Countertops
Grilling Area
Theater Room
Outdoor Kitchen
Package Lockers
Fitness Center
Business Center
Automated Package Locker
Demonstration Kitchen
Bicycle Storage and Repair Station
Additional Storage Available
Controlled Access
Resident Lounge
Covered Parking Available ($)
Cyber Lounge
Electric Vehicle Charging Stations
Smoke Free Community
Free Wi-Fi In Amenity Areas","N","N","N","","Y","Y",514398989,42.2089,"Y",-71.1522,"","Y",4091,"2025-01-20 09:15:15.991",1400,"Y","MA","2016",2090
"3 Wainwright Road , Winchester, MA 01890","available","2025-01-20 01:54:45.271",2,2,"apartment building","Winchester","N","Greystar","2025-01-20 00:00:00.000","Information coming soon! Features/amenities: Air Conditioning, Balcony or Patio, Dishwasher, Pet Friendly, Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","N","N",514304918,42.459077,"Y",-71.16555,"","N",3630,"2025-01-20 01:54:45.643",1032,"N","MA","",1890
"22 Ridge Road","unavailable","2022-12-01 00:00:00.0",1,4,"house","Lawrence","N","Hudson Homes","2025-01-20 00:00:00.000","NOW AVAILABLE! - 22 Ridge Rd Unit 2, Lawrence, MA 01841
NOW AVAILABLE! Unit 2, Exclusively listed by Hudson Homes.

Ensure your application is quick and easy by first reading the ""Application Requirements"" section of our website and familiarizing yourself with income, credit and criminal background requirements, restricted pet breeds, and all other policies. www.hudsonhomesmanagement.com/applicationrequirements 

Please note: Hudson Homes will accept multiple applications and continue to market the home until a lease is fully executed. 

Prospective tenants to verify all information within this listing including, but not limited to BR, BA, and SQFT. 

Avoid Rental Scams: Hudson Homes does not advertise on Craigslist and will never ask you to wire money or request funds through a payment app on your mobile device. 

CONSENT TO TEXT MSG: By entering your mobile phone number, you expressly consent to receive text messages from Hudson Homes. Msg &amp; Data rates may apply.
Visit our website for FAQs. www.hudsonhomesmanagement.com/faqs","N","N","N","","N","N",514312240,42.7182592,"N",-71.1511959,"","N",2565,"2025-01-20 02:22:01.720",1560,"N","MA","",1841
"738 Plain Street","available","2024-11-04 00:00:00.0",1,2,"apartment building","Marshfield","Y"," Company","2024-11-04 00:00:00.000","Newly Renovated Kitchens & Baths*
Refrigerator
Microwave*
Electric Range*
Dishwasher
Custom Maple Cabinetry
Large Closets
Ceramic Tile Baths*
Thermal-Pane Windows
Eat-In Kitchen or Separate Dining Room
Patio/Balcony
Beautifully Landscaped Grounds
BBQ Grills & Picnic Area


Community Clubhouse w/ Rentable Event Space
Community Fitness Center
Community Laundry Centers
Community Playground
Controlled Building Access
Easy & Secure Online Rent Payments
Monthly Resident Events

Nearby Humarock, Green Harbor, Duxbury & Rexhame Beaches
Nearby Shopping & Dining Venues
Off Street Parking

Pickleball Court
Professional On-Site Management
Recycling Program
Soccer Field
Sparkling Swimming Pool w/ Sundeck
Tennis Court
Updater

24-Hour Emergency Maintenance
Non-Smoking Community","N","N","N","","N","Y",514399230,42.1081,"Y",-70.7477,"","Y",2537,"2025-01-20 09:15:40.599",740,"N","MA","1972",2050
"100 Woodview Way","available","2025-01-13 00:00:00.0",2,2,"apartment building","Watertown","Y","Bell Partners, Inc.  Company","2025-01-13 00:00:00.000","Granite Countertops in select units
Ceramic Subway Tile Backsplashes
Fully Equipped Kitchen with Stainless Steel, Energy Efficient Appliances
Espresso Cabinets
Stone Trim Shower Surrounds
Brushed Nickel Fixtures
Pendant Light Fixtures In Kitchens
Faux Wood Vinyl Plank Flooring
Private Balcony And Patio in select units
City Views In Selected Units
Full Size Washer And Dryer Included
2-Inch Plantation Style Blinds & 9ft Ceilings
9Ft Ceilings
24 Hr Fitness Center With Free Weights And Yoga Studio
Nature Preserve Walking Path
Picnic Area With Gas Grills
Saltwater Pool
Sundeck And Fire Pit
Package Receiving
Dog Park/Play Area
Business Center With Printer, Copier, Scanner
Newly REnovated Clubhouse With Billiards, TV, Coffee Bar
Bike Storage
Convenient, Open Parking
Elevators
Media / Game Room With Xbox One, PS4
Playground
Public Transportation
Short Term Leasing (3-12 Months)","N","N","N","","Y","Y",514399465,42.3701,"Y",-71.2102,"","Y",3492,"2025-01-20 09:16:06.708",1090,"Y","MA","2014",2472
"32 Second Ave","unknown","",1,1,"apartment building","Burlington","Y","Nordblom Company Company","2019-06-19 00:00:00.000","Generous amounts of natural light from oversized windows and 9’ ceilings
Kitchens rich with tile backsplashes, quartz countertops, and a kitchen island
Thermofoil cabinets with soft-close drawers
New construction (2016) with Energy Star appliances
Upgraded kitchens available with a stainless steel stove hood*
Spacious one-, two-, and three-bedroom apartments
Stainless steel appliances
Washer/Dryer in each apartment
5,500 sf club house
Quiet courtyard with outdoor fire pit
Covered Parking
Located at the intersection of Route 3 and I-95, The Tremont provides swift access to the entire Route 128 tech corridor
Part of the new 3rd Ave retail and dining experience, with more than two dozen boutique shops and restaurants, anchored by a Wegmans food market
Regular community events on the 3rd Ave Green, including concerts and fitness activities
Pet friendly residences with washing station and dog run
Sidewalk trails along Northwest Park
Full fitness center with yoga room
Outdoor pool with grilling patio
Express MBTA bus access to Alewife Station
1,200 sf indoor/outdoor Sky Lounge, a common area on the 4th floor of the Tremont","N","N","N","","Y","Y",514397898,42.4856,"Y",-71.2229,"","Y",2275,"2025-01-20 09:13:33.376",766,"Y","MA","2016",1803
"130 Arsenal Street , Watertown, MA 02472","available","2025-01-20 01:46:50.295",2,2,"apartment building","Watertown","Y","Greystar","2025-01-20 00:00:00.000","Elan Union Market features an array of thoughtfully designed amenities including a sparkling pool with sundeck, resident kitchen, top-of-the-line fitness offerings, and a tech lounge ideal for working from home. In your home you'll find a perfect blend of style and comfort, from our generous storage, stylish kitchens, and hardwood flooring to Nest thermostats. Located in one of the most walkable parts of town, Elan Union Market puts you moments away from parks, restaurants, and shops. Features/amenities: Resort-style Pool and Sundeck, Outdoor Lounge with Shaded Seating and Grills, Tech Lounge with Meeting Rooms and Coffee Bar, Gourmet Prep Kitchen Ideal for Events, Expansive Resident Lounge with Billiards and Gaming, Yoga and Wellness Room, Peleton Fitness Bikes with Studio Cycling Classes, Aktiv Virtual and Wellbeats Virtual Fitness Training, 24-Hour Fitness and Cardio Center, Spacious Walk-in Closets, Plush Neutral-toned Carpeting in Bedrooms, High-end chrome fixtures, Designer Pendant Lighting, Stylish Plank Flooring, Kitchen Island for Extra Prep Space*, Sleek Tile Backsplash, Stylish Quartz Countertops, GE Stainless Steel Appliances, Dishwasher, Fitness Center, Covered Parking or Garages, Controlled Access, Pet Friendly, Smoke Free Community","N","N","N","","Y","Y",514303161,42.3651,"N",-71.176703,"","Y",3406,"2025-01-20 01:48:04.556",1148,"Y","MA","",2472
"1442 Massachusetts Avenue","unknown","",1,0,"apartment building","Cambridge","N","Chestnut Hill Realty Company","2025-01-13 00:00:00.000","Air Conditioning (Select Apartments)
Electronic Thermostat
Full Kitchen Appliance Package: Refrigerator/Microwave/Dishwasher (Select Apartments)
Hardwood Floors
Heat and Hot Water Included
High Ceilings
High Speed Internet Access
Historic Building
Large Closets
Sewer and Trash Included
24/7 Emergency Maintenance Response
Bike Storage (At Select Properties)
Controlled Building Access
Elevator (At Select Properties)
Extra Storage (At Select Properties)
Fitness Center
Laundry Facilities
Online Rent Payment
On-Site Management
Parking (At Select Properties)
Recycling
Walking Distance to T
Zip cars","N","N","N","","N","Y",514397602,42.3746,"Y",-71.1189,"West Cambridge","N",2425,"2025-01-20 09:13:05.710",345,"N","MA","",2138
"258 Tremont Street","unavailable","2021-10-28 00:00:00.0",1,2,"house","Rehoboth","N","Hudson Homes","2025-01-20 00:00:00.000","NOW AVAILABLE! 258 Tremont St, Rehoboth, MA, 02769
THIS HUDSON HOMES PROPERTY IS TEMPORARILY OFF THE MARKET 

Click ADD TO WAITING LIST to receive the latest updates on this home’s availability. Applications will not be accepted until the home is ready and listed as AVAILABLE. Once available schedule a self-guided tour by clicking SELF TOUR NOW.  

Visit our website for all application requirements, including restricted pet breeds, income, credit and criminal background requirements, policies and FAQs. www.hudsonhomesmanagement.com/applicationrequirements 

Prospective tenants to verify all information within this listing including, but not limited to BR, BA, and SQFT. 

Avoid Rental Scams: Hudson Homes does not advertise on Craigslist and will never ask you to wire money or request funds through a payment app on your mobile device. 

CONSENT TO TEXT MSG: By entering your mobile phone number, you expressly consent to receive text messages from Hudson Homes. Msg & Data rates may apply.","N","N","N","","N","N",514322294,41.9037853,"N",-71.2372817,"","N",2195,"2025-01-20 03:13:38.561",1512,"N","MA","",2769
